ad_id,clicks,impressions,date_start,date_stop,website_ctr,reach,frequency,spend,publisher_platform,actions_link_click,actions_post_engagement,actions_page_engagement,actions_onsite_conversion.post_save,actions_post_reaction,action_values_offsite_conversion.fb_pixel_add_to_cart,action_values_offsite_conversion.fb_pixel_initiate_checkout,action_values_offsite_conversion.fb_pixel_view_content,action_values_omni_add_to_cart,action_values_omni_initiated_checkout,action_values_omni_view_content,action_values_add_to_cart,action_values_initiate_checkout,actions_offsite_conversion.fb_pixel_add_to_cart,actions_offsite_conversion.fb_pixel_initiate_checkout,actions_offsite_conversion.fb_pixel_view_content,actions_add_to_cart,actions_initiate_checkout,actions_landing_page_view,actions_view_content,actions_post,action_values_offsite_conversion.fb_pixel_add_payment_info,action_values_offsite_conversion.fb_pixel_purchase,action_values_add_payment_info,actions_offsite_conversion.fb_pixel_add_payment_info,actions_offsite_conversion.fb_pixel_purchase,actions_purchase,actions_offsite_conversion.fb_pixel_search,actions_search,actions_offsite_conversion.fb_pixel_lead,actions_comment
23850952355910035,7,245,2022-02-10,2022-02-10,3.265306,181,1.353591,15.26,audience_network,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,11,599,2022-02-10,2022-02-10,1.836394,564,1.062057,236.57,facebook,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,7,970,2022-02-10,2022-02-10,0.515464,951,1.019979,205.99,instagram,5.0,6.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,15,2022-02-10,2022-02-10,,15,1.0,0.62,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,6,2022-02-10,2022-02-10,,6,1.0,3.09,unknown,,,,,,7998.0,11997.0,89977.0,7998.0,11997.0,89977.0,7998.0,11997.0,3.0,4.0,23.0,3.0,4.0,9.0,23.0,,,,,,,,,,,
23850952358870035,0,36,2022-02-10,2022-02-10,,22,1.636364,0.78,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,18,2022-02-10,2022-02-10,,15,1.2,5.91,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,7,2022-02-10,2022-02-10,,7,1.0,0.81,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,3,64,2022-02-10,2022-02-10,4.6875,54,1.185185,4.52,audience_network,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,3,219,2022-02-10,2022-02-10,0.913242,219,1.0,110.14,facebook,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,5,456,2022-02-10,2022-02-10,0.877193,449,1.01559,81.3,instagram,4.0,6.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,4,2022-02-10,2022-02-10,,4,1.0,0.15,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,2,2022-02-10,2022-02-10,,2,1.0,0.3,unknown,,,,,,,,49987.0,,,49987.0,,,,,14.0,,,3.0,14.0,,,,,,,,,,,
23850952403370035,0,1,2022-02-10,2022-02-10,,1,1.0,0.02,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,11,304,2022-02-10,2022-02-10,2.302632,300,1.013333,154.86,facebook,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,0,81,2022-02-10,2022-02-10,,80,1.0125,30.71,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,0,1,2022-02-10,2022-02-10,,1,1.0,0.0,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,0,1,2022-02-10,2022-02-10,,1,1.0,1.01,unknown,,,,,,,,31993.0,,,31993.0,,,,,11.0,,,5.0,11.0,,,,,,,,,,,
23850952403390035,0,1,2022-02-10,2022-02-10,,1,1.0,0.02,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,9,315,2022-02-10,2022-02-10,1.269841,310,1.016129,147.68,facebook,4.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,0,30,2022-02-10,2022-02-10,,30,1.0,3.62,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,0,3,2022-02-10,2022-02-10,,3,1.0,0.35,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,0,0,2022-02-10,2022-02-10,,0,0.0,0.0,unknown,,,,,,,,24995.0,,,24995.0,,,,,7.0,,,3.0,7.0,,,,,,,,,,,
23850952403400035,3,284,2022-02-10,2022-02-10,0.704225,277,1.025271,150.72,facebook,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,2,62,2022-02-10,2022-02-10,3.225806,60,1.033333,39.67,instagram,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,0,7,2022-02-10,2022-02-10,,7,1.0,1.44,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,0,0,2022-02-10,2022-02-10,,0,0.0,0.0,unknown,,,,,,,,13997.0,,,13997.0,,,,,8.0,,,1.0,8.0,,,,,,,,,,,
23850952407270035,8,292,2022-02-10,2022-02-10,2.39726,287,1.017422,141.81,facebook,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,2,56,2022-02-10,2022-02-10,3.571429,56,1.0,23.66,instagram,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,0,5,2022-02-10,2022-02-10,,5,1.0,0.21,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,0,0,2022-02-10,2022-02-10,,0,0.0,0.0,unknown,,,,,,,,48986.0,,,48986.0,,,,,19.0,,,6.0,19.0,,,,,,,,,,,
23850952407290035,5,281,2022-02-10,2022-02-10,1.067616,276,1.018116,133.63,facebook,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,1,65,2022-02-10,2022-02-10,1.538462,65,1.0,29.52,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,0,4,2022-02-10,2022-02-10,,4,1.0,0.89,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,0,0,2022-02-10,2022-02-10,,0,0.0,0.0,unknown,,,,,,,,11996.0,,,11996.0,,,,,6.0,,,3.0,6.0,,,,,,,,,,,
23850952421430035,0,10,2022-02-10,2022-02-10,,3,3.333333,0.54,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,35,1098,2022-02-10,2022-02-10,1.912568,692,1.586705,348.6,facebook,21.0,29.0,29.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,5,239,2022-02-10,2022-02-10,1.67364,221,1.081448,156.22,instagram,4.0,11.0,11.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
23850952421430035,0,10,2022-02-10,2022-02-10,,9,1.111111,0.22,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,0,2022-02-10,2022-02-10,,0,0.0,0.0,unknown,,,,,,,,167466.0,,,167466.0,,,,,50.0,,,16.0,50.0,,,,,,,,,,,
23850952429830035,3,239,2022-02-10,2022-02-10,1.25523,236,1.012712,122.53,facebook,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429830035,2,46,2022-02-10,2022-02-10,2.173913,46,1.0,29.31,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429830035,0,0,2022-02-10,2022-02-10,,0,0.0,0.0,unknown,,,,,,,,11996.0,,,11996.0,,,,,6.0,,,3.0,6.0,,,,,,,,,,,
23850952429850035,16,643,2022-02-10,2022-02-10,1.399689,593,1.084317,470.48,facebook,9.0,10.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,1,40,2022-02-10,2022-02-10,2.5,40,1.0,20.15,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,1,2022-02-10,2022-02-10,,1,1.0,0.26,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,2,2022-02-10,2022-02-10,,2,1.0,0.87,unknown,,,,,,,,21995.0,,,21995.0,,,,,7.0,,,5.0,7.0,,,,,,,,,,,
23850952429860035,0,1,2022-02-10,2022-02-10,,1,1.0,0.08,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,7,299,2022-02-10,2022-02-10,1.672241,296,1.010135,150.23,facebook,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,0,21,2022-02-10,2022-02-10,,20,1.05,3.61,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,0,1,2022-02-10,2022-02-10,,1,1.0,0.25,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,0,0,2022-02-10,2022-02-10,,0,0.0,0.0,unknown,,,,,,,,32993.0,,,32993.0,,,,,9.0,,,8.0,9.0,,,,,,,,,,,
23850952429870035,0,1,2022-02-10,2022-02-10,,1,1.0,0.05,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,29,764,2022-02-10,2022-02-10,2.356021,733,1.042292,368.86,facebook,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,1,339,2022-02-10,2022-02-10,0.294985,332,1.021084,105.04,instagram,1.0,3.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,1,2022-02-10,2022-02-10,,1,1.0,0.05,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,5,2022-02-10,2022-02-10,,5,1.0,3.0,unknown,,,,,,,,110976.0,,,110976.0,,,,,34.0,,,16.0,34.0,,,,,,,,,,,
23850952429880035,0,1,2022-02-10,2022-02-10,,1,1.0,0.12,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,29,965,2022-02-10,2022-02-10,2.072539,934,1.033191,420.99,facebook,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,6,232,2022-02-10,2022-02-10,1.724138,231,1.004329,70.94,instagram,4.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,4,2022-02-10,2022-02-10,,4,1.0,0.12,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,2,2022-02-10,2022-02-10,,2,1.0,1.08,unknown,,,,,,,,85981.0,,,85981.0,,,,,28.0,,,15.0,28.0,,,,,,,,,,,
23850972614440035,883,20386,2022-02-10,2022-02-10,3.095261,17752,1.148378,491.94,facebook,631.0,646.0,646.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,6,2022-02-10,2022-02-10,,4,1.5,0.27,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,2,2022-02-10,2022-02-10,,2,1.0,0.11,unknown,,,,,,15998.0,,1658663.0,15998.0,,1658663.0,15998.0,,3.0,,501.0,3.0,,505.0,501.0,,,,,,,,,,,
23850972637060035,0,4,2022-02-10,2022-02-10,,2,2.0,19.4,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,13,544,2022-02-10,2022-02-10,2.205882,485,1.121649,242.54,facebook,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,21,536,2022-02-10,2022-02-10,2.798507,514,1.042802,277.32,instagram,15.0,20.0,20.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,0,44,2022-02-10,2022-02-10,,43,1.023256,29.32,unknown,,,,,,,,159964.0,,,159964.0,,,,,52.0,,,14.0,52.0,,,,,,,,,,,
23850875657320035,0,2,2022-02-11,2022-02-11,,2,1.0,0.03,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,18,722,2022-02-11,2022-02-11,1.385042,584,1.236301,183.64,facebook,10.0,14.0,14.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,10,627,2022-02-11,2022-02-11,1.275917,592,1.059122,297.23,instagram,8.0,18.0,18.0,1.0,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850875657320035,0,29,2022-02-11,2022-02-11,,28,1.035714,0.14,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,2,2022-02-11,2022-02-11,,2,1.0,2.11,unknown,,,,,,5998.0,2999.0,118972.0,5998.0,2999.0,118972.0,5998.0,2999.0,3.0,3.0,49.0,3.0,3.0,10.0,49.0,,5998.0,5998.0,5998.0,3.0,2.0,2.0,,,,
23850952234250035,4,160,2022-02-11,2022-02-11,2.5,122,1.311475,19.96,audience_network,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,5,712,2022-02-11,2022-02-11,0.561798,633,1.124803,329.11,facebook,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,315,2022-02-11,2022-02-11,,307,1.026059,66.53,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,8,2022-02-11,2022-02-11,,8,1.0,1.71,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,1,2022-02-11,2022-02-11,,1,1.0,0.04,unknown,,,,,,3999.0,3999.0,11997.0,3999.0,3999.0,11997.0,3999.0,3999.0,1.0,1.0,7.0,1.0,1.0,3.0,7.0,,,,,,,,,,,
23850952234260035,0,41,2022-02-11,2022-02-11,,29,1.413793,0.73,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,4,555,2022-02-11,2022-02-11,0.36036,509,1.090373,330.91,facebook,2.0,4.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,3,324,2022-02-11,2022-02-11,0.308642,316,1.025316,72.07,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,5,2022-02-11,2022-02-11,,5,1.0,0.2,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,1,2022-02-11,2022-02-11,,1,1.0,0.91,unknown,,,,,,,,7998.0,,,7998.0,,,,,9.0,,,1.0,9.0,,,,,,,,,,,
23850952308430035,1,31,2022-02-11,2022-02-11,3.225806,20,1.55,1.87,audience_network,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,1,113,2022-02-11,2022-02-11,1.769912,105,1.07619,45.62,facebook,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,29,2022-02-11,2022-02-11,,28,1.035714,8.26,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,3,2022-02-11,2022-02-11,,3,1.0,1.04,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,2,2022-02-11,2022-02-11,,2,1.0,0.82,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,14,2022-02-11,2022-02-11,,6,2.333333,0.81,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,1,120,2022-02-11,2022-02-11,0.833333,116,1.034483,69.87,facebook,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,35,2022-02-11,2022-02-11,,35,1.0,14.05,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,7,2022-02-11,2022-02-11,,7,1.0,0.81,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,4,2022-02-11,2022-02-11,,4,1.0,0.97,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,1,79,2022-02-11,2022-02-11,1.265823,49,1.612245,2.96,audience_network,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,3,184,2022-02-11,2022-02-11,1.630435,181,1.016575,84.61,facebook,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,36,2022-02-11,2022-02-11,,34,1.058824,4.42,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,5,2022-02-11,2022-02-11,,5,1.0,0.48,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,2,2022-02-11,2022-02-11,,2,1.0,0.7,unknown,,,,,,,,3999.0,,,3999.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
23850952355910035,4,69,2022-02-11,2022-02-11,7.246377,55,1.254545,21.86,audience_network,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,2,546,2022-02-11,2022-02-11,0.3663,526,1.038023,269.62,facebook,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,3,365,2022-02-11,2022-02-11,0.273973,357,1.022409,110.95,instagram,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,14,2022-02-11,2022-02-11,,14,1.0,0.83,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,4,2022-02-11,2022-02-11,,4,1.0,1.51,unknown,,,,,,,,12996.0,,,12996.0,,,,,4.0,,,3.0,4.0,,,,,,,,,,,
23850952403400035,0,0,2022-02-11,2022-02-11,,0,0.0,0.0,unknown,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,
23850952421430035,0,1,2022-02-11,2022-02-11,,1,1.0,0.03,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,29,1059,2022-02-11,2022-02-11,1.983003,721,1.468793,322.8,facebook,21.0,24.0,24.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,14,318,2022-02-11,2022-02-11,2.830189,269,1.182156,175.12,instagram,9.0,14.0,14.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850952421430035,0,14,2022-02-11,2022-02-11,,11,1.272727,0.06,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,1,2022-02-11,2022-02-11,,1,1.0,14.29,unknown,,,,,,19996.0,7998.0,227949.0,19996.0,7998.0,227949.0,19996.0,7998.0,6.0,4.0,70.0,6.0,4.0,20.0,70.0,,7998.0,7998.0,7998.0,2.0,2.0,2.0,,,,
23850952429830035,0,0,2022-02-11,2022-02-11,,0,0.0,0.0,unknown,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
23850952429850035,33,580,2022-02-11,2022-02-11,3.62069,557,1.041293,409.92,facebook,21.0,22.0,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,4,88,2022-02-11,2022-02-11,3.409091,88,1.0,63.71,instagram,3.0,4.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,2,2022-02-11,2022-02-11,,2,1.0,0.22,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,0,2022-02-11,2022-02-11,,0,0.0,0.0,unknown,,,,,,,,112971.0,,,112971.0,,,,,41.0,,,17.0,41.0,,,,,,,,,,,
23850952429870035,18,590,2022-02-11,2022-02-11,2.033898,572,1.031469,360.69,facebook,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,4,164,2022-02-11,2022-02-11,2.439024,163,1.006135,84.47,instagram,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,1,2022-02-11,2022-02-11,,1,1.0,0.01,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,0,2022-02-11,2022-02-11,,0,0.0,0.0,unknown,,,,,,,,54985.0,,,54985.0,,,,,24.0,,,10.0,24.0,,,,,,,,,,,
23850952429880035,26,942,2022-02-11,2022-02-11,1.804671,902,1.044346,443.44,facebook,17.0,19.0,19.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,2,147,2022-02-11,2022-02-11,,146,1.006849,31.76,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,5,2022-02-11,2022-02-11,,5,1.0,0.3,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,0,2022-02-11,2022-02-11,,0,0.0,0.0,unknown,,,,,,,,92980.0,,,92980.0,,,,,26.0,,,10.0,26.0,,,,,,,,,,,
23850972614440035,1058,17720,2022-02-11,2022-02-11,4.249436,16336,1.084721,491.67,facebook,753.0,775.0,775.0,,21.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850972614440035,0,3,2022-02-11,2022-02-11,,0,0.0,0.06,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,1,2022-02-11,2022-02-11,,0,0.0,0.03,unknown,,,,,,,5998.0,2286484.0,,5998.0,2286484.0,,5998.0,,4.0,734.0,,4.0,639.0,734.0,,,,,,,,,,,
23850972637060035,0,1,2022-02-11,2022-02-11,,1,1.0,0.53,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,55,1694,2022-02-11,2022-02-11,1.88902,1516,1.117414,1450.29,facebook,32.0,35.0,35.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,16,781,2022-02-11,2022-02-11,1.408451,760,1.027632,289.35,instagram,11.0,16.0,16.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,2,28,2022-02-11,2022-02-11,3.571429,28,1.0,20.08,unknown,1.0,1.0,1.0,,,5998.0,2999.0,315946.0,5998.0,2999.0,315946.0,5998.0,2999.0,3.0,3.0,77.0,3.0,3.0,25.0,77.0,,5998.0,5998.0,5998.0,2.0,2.0,2.0,,,,
23850875657320035,31,1063,2022-02-12,2022-02-12,2.163688,830,1.280723,242.95,facebook,23.0,24.0,24.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,15,872,2022-02-12,2022-02-12,1.376147,788,1.106599,249.01,instagram,12.0,14.0,14.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,42,2022-02-12,2022-02-12,,38,1.105263,0.16,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-12,2022-02-12,,1,1.0,0.23,unknown,,,,,,,,135975.0,,,135975.0,,,,,42.0,,,26.0,42.0,,,,,,,,,,,
23850952234250035,9,643,2022-02-12,2022-02-12,0.777605,582,1.104811,213.83,facebook,5.0,7.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,6,213,2022-02-12,2022-02-12,2.347418,207,1.028986,47.1,instagram,5.0,6.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,4,2022-02-12,2022-02-12,,4,1.0,0.24,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,1,2022-02-12,2022-02-12,,1,1.0,0.2,unknown,,,,,,,,66981.0,,,66981.0,,,,,19.0,,,4.0,19.0,,,,,,,,,,,
23850952234260035,3,269,2022-02-12,2022-02-12,1.115242,252,1.06746,104.05,facebook,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,2,210,2022-02-12,2022-02-12,0.952381,206,1.019417,67.31,instagram,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,7,2022-02-12,2022-02-12,,7,1.0,0.38,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,0,2022-02-12,2022-02-12,,0,0.0,0.0,unknown,,,,,,,,23994.0,,,23994.0,,,,,6.0,,,1.0,6.0,,,,,,,,,,,
23850952308430035,0,6,2022-02-12,2022-02-12,,6,1.0,0.19,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,3,429,2022-02-12,2022-02-12,0.699301,381,1.125984,222.55,facebook,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,4,31,2022-02-12,2022-02-12,3.225806,31,1.0,3.93,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,7,2022-02-12,2022-02-12,,7,1.0,0.29,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,0,2022-02-12,2022-02-12,,0,0.0,0.0,unknown,,,,,,,,11996.0,,,11996.0,,,,,4.0,,,2.0,4.0,,,,,,,,,,,
23850952308480035,0,4,2022-02-12,2022-02-12,,2,2.0,0.04,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,10,327,2022-02-12,2022-02-12,2.446483,313,1.044728,308.65,facebook,8.0,10.0,10.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,1,45,2022-02-12,2022-02-12,,45,1.0,6.54,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,6,2022-02-12,2022-02-12,,6,1.0,0.56,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,0,2022-02-12,2022-02-12,,0,0.0,0.0,unknown,,,,,,,,27992.0,,,27992.0,,,,,9.0,,,5.0,9.0,,,,,,,,,,,
23850952355900035,0,5,2022-02-12,2022-02-12,,4,1.25,0.16,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,2,554,2022-02-12,2022-02-12,0.180505,528,1.049242,306.57,facebook,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,45,2022-02-12,2022-02-12,,45,1.0,13.97,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,3,293,2022-02-12,2022-02-12,0.682594,280,1.046429,116.37,facebook,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,2,200,2022-02-12,2022-02-12,0.5,198,1.010101,61.44,instagram,1.0,3.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,5,2022-02-12,2022-02-12,,5,1.0,0.52,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,0,2022-02-12,2022-02-12,,0,0.0,0.0,unknown,,,,,,,,11997.0,,,11997.0,,,,,7.0,,,2.0,7.0,,,,,,,,,,,
23850952421430035,0,2,2022-02-12,2022-02-12,,2,1.0,0.04,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,36,919,2022-02-12,2022-02-12,2.829162,647,1.420402,297.67,facebook,26.0,30.0,30.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,9,288,2022-02-12,2022-02-12,2.430556,247,1.165992,150.73,instagram,7.0,11.0,11.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
